"year","month","region","subregion","country","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2016,"october","Europe","Northern Europe","Finland",472,-135.20176744186,62.2486046511628
2016,"october","Europe","Northern Europe","Ireland",1153,-167.659333333333,53.1170909090909
2016,"october","Europe","Northern Europe","Norway",1286,-149.670952380952,62.0989355742297
2016,"october","Europe","Northern Europe","Sweden",1642,-144.479326923077,58.9549038461538
2016,"october","Europe","Northern Europe","United Kingdom",13116,-161.96267027027,52.9356972972973
2016,"october","Europe","Southern Europe","Greece",196,-136.79204,38.98216
2016,"october","Europe","Southern Europe","Italy",1766,-147.610994923858,42.7972182741117
2016,"october","Europe","Southern Europe","Portugal",241,-168.546278538813,39.9041552511416
2016,"october","Europe","Southern Europe","Spain",2650,-162.8159375,40.0899421296296
2016,"october","Europe","Western Europe","Andorra",51,-158.461428571429,42.5342857142857
2016,"october","Europe","Western Europe","Austria",828,-145.891361702128,47.6804680851064
2016,"october","Europe","Western Europe","Belgium",1064,-155.426974637681,50.7387862318841
2016,"october","Europe","Western Europe","France",3905,-157.2156,47.37819
2016,"october","Europe","Western Europe","Germany",6598,-150.696603206413,50.8155811623246
2016,"october","Europe","Western Europe","Luxembourg",50,-153.907505285412,49.7718181818182
2016,"october","Europe","Western Europe","Netherlands",2409,-154.601603773585,52.0650943396226
2016,"october","Europe","Western Europe","Switzerland",2362,-151.942360774818,47.0366101694915
2016,"october","Others & Unspecified","Others & Unspecified","Residences",3379,NA,NA
2016,"november","Africa","Africa","Nigeria",109,-152.464510556622,9.04612284069098
2016,"november","Africa","Africa","South Africa",353,-132.876814159292,-28.5941592920354
2016,"november","America","North America","Canada",15035,112.832333696838,48.1319847328244
2016,"november","America","North America","Mexico",304,100.133599574015,20.7982747603834
2016,"november","America","North America","USA",67840,104.870802407222,37.4450351053159
2016,"november","America","South America","Argentina",161,137.710731707317,-33.5251219512195
2016,"november","America","South America","Brazil",541,153.832635897436,-17.5192102564103
2016,"november","America","South America","Colombia",139,125.168682877406,5.70347517730496
2016,"november","America","South America","Peru",65,123.582095588235,-9.93136029411765
2016,"november","America","South America","Venezuela",19,131.974711538462,9.79432692307692
2016,"november","Asia","ASEAN","Brunei",748,-45.374,4.73
2016,"november","Asia","ASEAN","Cambodia",388,-55.1844,12.2416
2016,"november","Asia","ASEAN","Indonesia",3589,-49.7179831932773,-5.32147058823529
2016,"november","Asia","ASEAN","Laos",153,-55.9455555555555,18.0761111111111
2016,"november","Asia","ASEAN","Malaysia",11844,-56.2003067484662,3.87441717791411
2016,"november","Asia","ASEAN","Myanmar",748,-63.8993939393939,18.9172727272727
2016,"november","Asia","ASEAN","Singapore",14849,-56.15,1.3
2016,"november","Asia","ASEAN","Thailand",4174,-58.8763822525597,14.4172354948805
2016,"november","Asia","ASEAN","Vietnam",2877,-53.5057352941176,16.3188235294118
2016,"november","Asia","East Asia","China",48203,-44.1156278026906,34.0535201793722
2016,"november","Asia","East Asia","Hongkong",8482,NA,NA
2016,"november","Asia","East Asia","Japan",42506,-23.1284684684684,35.605975975976
2016,"november","Asia","East Asia","Korea",127547,-32.3073484848485,36.3019696969697
2016,"november","Asia","East Asia","Macau",631,NA,NA
2016,"november","Asia","East Asia","Taiwan",16905,-39.2136734693877,24.0868367346939
2016,"november","Asia","Middle East","Bahrain",247,-109.447272727273,26.1736363636364
2016,"november","Asia","Middle East","Egypt",133,-128.630588235294,29.4472549019608
2016,"november","Asia","Middle East","Jordan",46,-124.15642384106,32.0415894039735
2016,"november","Asia","Middle East","Kuwait",602,-112.027714285714,29.2714285714286
2016,"november","Asia","Middle East","Qatar",330,-108.735555555556,25.3366666666667
2016,"november","Asia","Middle East","Saudi Arabia",5195,-115.712795698925,23.777311827957
2016,"november","Asia","Middle East","United Arab Emirates",1230,-104.391111111111,25.18
2016,"november","Asia","South Asia","Bangladesh",372,-69.7788111888112,23.7406293706294
2016,"november","Asia","South Asia","India",9516,-80.6390758047767,21.5019210799585
2016,"november","Asia","South Asia","Iran",250,-108.556127819549,33.8924812030075
2016,"november","Asia","South Asia","Nepal",305,-75.3217307692308,27.6073076923077
2016,"november","Asia","South Asia","Pakistan",387,-89.0981339712919,29.9402631578947
2016,"november","Asia","South Asia","Sri Lanka",402,-79.6352112676057,7.26901408450704
2016,"november","Australasia & The Pacific","Australasia & The Pacific","Australia",20220,-15.7823004694836,-30.319014084507
2016,"november","Australasia & The Pacific","Australasia & The Pacific","Guam",2675,-15.2292592592593,13.4496296296296
2016,"november","Australasia & The Pacific","Australasia & The Pacific","Nauru",5,6.90999999999997,-0.55
2016,"november","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1829,13.6360507246377,-40.5059420289855
2016,"november","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",603,-13.0243902439024,-6.12756097560976
2016,"november","Europe","Eastern Europe","Commonwealth Of Independent States",908,NA,NA
2016,"november","Europe","Eastern Europe","Poland",1247,-141.010615034169,51.843735763098
2016,"november","Europe","Eastern Europe","Russian Federation",4065,-104.664588832487,53.6329137055838
2016,"november","Europe","Eastern Mediterranean Europe","Israel",1307,-124.919067357513,32.3195336787565
2016,"november","Europe","Eastern Mediterranean Europe","Turkey",653,-125.645423514539,39.2837547408344
2016,"november","Europe","Northern Europe","Denmark",1335,-149.482451612903,55.8588709677419
2016,"november","Europe","Northern Europe","Finland",584,-135.20176744186,62.2486046511628
2016,"november","Europe","Northern Europe","Ireland",1301,-167.659333333333,53.1170909090909
2016,"november","Europe","Northern Europe","Norway",1486,-149.670952380952,62.0989355742297
2016,"november","Europe","Northern Europe","Sweden",2210,-144.479326923077,58.9549038461538
2016,"november","Europe","Northern Europe","United Kingdom",13797,-161.96267027027,52.9356972972973
2016,"november","Europe","Southern Europe","Greece",346,-136.79204,38.98216
2016,"november","Europe","Southern Europe","Italy",2308,-147.610994923858,42.7972182741117
2016,"november","Europe","Southern Europe","Portugal",357,-168.546278538813,39.9041552511416
2016,"november","Europe","Southern Europe","Spain",3254,-162.8159375,40.0899421296296
2016,"november","Europe","Western Europe","Andorra",21,-158.461428571429,42.5342857142857
2016,"november","Europe","Western Europe","Austria",1007,-145.891361702128,47.6804680851064
2016,"november","Europe","Western Europe","Belgium",1091,-155.426974637681,50.7387862318841
2016,"november","Europe","Western Europe","France",4348,-157.2156,47.37819
2016,"november","Europe","Western Europe","Germany",7357,-150.696603206413,50.8155811623246
2016,"november","Europe","Western Europe","Luxembourg",50,-153.907505285412,49.7718181818182
2016,"november","Europe","Western Europe","Netherlands",2882,-154.601603773585,52.0650943396226
2016,"november","Europe","Western Europe","Switzerland",2475,-151.942360774818,47.0366101694915
2016,"november","Others & Unspecified","Others & Unspecified","Residences",3999,NA,NA
2016,"december","Africa","Africa","Nigeria",83,-152.464510556622,9.04612284069098
2016,"december","Africa","Africa","South Africa",409,-132.876814159292,-28.5941592920354
2016,"december","America","North America","Canada",23861,112.832333696838,48.1319847328244
2016,"december","America","North America","Mexico",221,100.133599574015,20.7982747603834
2016,"december","America","North America","USA",97614,104.870802407222,37.4450351053159
2016,"december","America","South America","Argentina",158,137.710731707317,-33.5251219512195
2016,"december","America","South America","Brazil",595,153.832635897436,-17.5192102564103
2016,"december","America","South America","Colombia",137,125.168682877406,5.70347517730496
2016,"december","America","South America","Peru",42,123.582095588235,-9.93136029411765
2016,"december","America","South America","Venezuela",9,131.974711538462,9.79432692307692
2016,"december","Asia","ASEAN","Brunei",833,-45.374,4.73
2016,"december","Asia","ASEAN","Cambodia",248,-55.1844,12.2416
2016,"december","Asia","ASEAN","Indonesia",3697,-49.7179831932773,-5.32147058823529
2016,"december","Asia","ASEAN","Laos",61,-55.9455555555555,18.0761111111111
2016,"december","Asia","ASEAN","Malaysia",11056,-56.2003067484662,3.87441717791411
2016,"december","Asia","ASEAN","Myanmar",610,-63.8993939393939,18.9172727272727
2016,"december","Asia","ASEAN","Singapore",14863,-56.15,1.3
2016,"december","Asia","ASEAN","Thailand",3541,-58.8763822525597,14.4172354948805
2016,"december","Asia","ASEAN","Vietnam",2340,-53.5057352941176,16.3188235294118
2016,"december","Asia","East Asia","China",45336,-44.1156278026906,34.0535201793722
2016,"december","Asia","East Asia","Hongkong",9033,NA,NA
2016,"december","Asia","East Asia","Japan",43977,-23.1284684684684,35.605975975976
2016,"december","Asia","East Asia","Korea",143380,-32.3073484848485,36.3019696969697
2016,"december","Asia","East Asia","Macau",768,NA,NA
2016,"december","Asia","East Asia","Taiwan",15781,-39.2136734693877,24.0868367346939
2016,"december","Asia","Middle East","Bahrain",302,-109.447272727273,26.1736363636364
2016,"december","Asia","Middle East","Egypt",193,-128.630588235294,29.4472549019608
2016,"december","Asia","Middle East","Jordan",71,-124.15642384106,32.0415894039735
2016,"december","Asia","Middle East","Kuwait",530,-112.027714285714,29.2714285714286
2016,"december","Asia","Middle East","Qatar",318,-108.735555555556,25.3366666666667
2016,"december","Asia","Middle East","Saudi Arabia",2421,-115.712795698925,23.777311827957
2016,"december","Asia","Middle East","United Arab Emirates",1352,-104.391111111111,25.18
2016,"december","Asia","South Asia","Bangladesh",338,-69.7788111888112,23.7406293706294
2016,"december","Asia","South Asia","India",7447,-80.6390758047767,21.5019210799585
2016,"december","Asia","South Asia","Iran",184,-108.556127819549,33.8924812030075
2016,"december","Asia","South Asia","Nepal",246,-75.3217307692308,27.6073076923077
2016,"december","Asia","South Asia","Pakistan",262,-89.0981339712919,29.9402631578947
2016,"december","Asia","South Asia","Sri Lanka",377,-79.6352112676057,7.26901408450704
2016,"december","Australasia & The Pacific","Australasia & The Pacific","Australia",19618,-15.7823004694836,-30.319014084507
2016,"december","Australasia & The Pacific","Australasia & The Pacific","Guam",2880,-15.2292592592593,13.4496296296296
2016,"december","Australasia & The Pacific","Australasia & The Pacific","Nauru",0,6.90999999999997,-0.55
2016,"december","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2143,13.6360507246377,-40.5059420289855
2016,"december","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",564,-13.0243902439024,-6.12756097560976
2016,"december","Europe","Eastern Europe","Commonwealth Of Independent States",940,NA,NA
2016,"december","Europe","Eastern Europe","Poland",775,-141.010615034169,51.843735763098
2016,"december","Europe","Eastern Europe","Russian Federation",3998,-104.664588832487,53.6329137055838
2016,"december","Europe","Eastern Mediterranean Europe","Israel",1507,-124.919067357513,32.3195336787565
2016,"december","Europe","Eastern Mediterranean Europe","Turkey",581,-125.645423514539,39.2837547408344
2016,"december","Europe","Northern Europe","Denmark",2077,-149.482451612903,55.8588709677419
2016,"december","Europe","Northern Europe","Finland",875,-135.20176744186,62.2486046511628
2016,"december","Europe","Northern Europe","Ireland",2336,-167.659333333333,53.1170909090909
2016,"december","Europe","Northern Europe","Norway",2669,-149.670952380952,62.0989355742297
2016,"december","Europe","Northern Europe","Sweden",4541,-144.479326923077,58.9549038461538
2016,"december","Europe","Northern Europe","United Kingdom",19590,-161.96267027027,52.9356972972973
2016,"december","Europe","Southern Europe","Greece",270,-136.79204,38.98216
2016,"december","Europe","Southern Europe","Italy",3699,-147.610994923858,42.7972182741117
2016,"december","Europe","Southern Europe","Portugal",226,-168.546278538813,39.9041552511416
2016,"december","Europe","Southern Europe","Spain",3474,-162.8159375,40.0899421296296
2016,"december","Europe","Western Europe","Andorra",22,-158.461428571429,42.5342857142857
2016,"december","Europe","Western Europe","Austria",1805,-145.891361702128,47.6804680851064
2016,"december","Europe","Western Europe","Belgium",1616,-155.426974637681,50.7387862318841
2016,"december","Europe","Western Europe","France",6068,-157.2156,47.37819
2016,"december","Europe","Western Europe","Germany",10081,-150.696603206413,50.8155811623246
2016,"december","Europe","Western Europe","Luxembourg",107,-153.907505285412,49.7718181818182
2016,"december","Europe","Western Europe","Netherlands",3792,-154.601603773585,52.0650943396226
2016,"december","Europe","Western Europe","Switzerland",3800,-151.942360774818,47.0366101694915
2016,"december","Others & Unspecified","Others & Unspecified","Residences",5409,NA,NA
2017,"january","Africa","Africa","Nigeria",0,-152.464510556622,9.04612284069098
2017,"january","Africa","Africa","South Africa",0,-132.876814159292,-28.5941592920354
2017,"january","America","North America","Canada",24352,112.832333696838,48.1319847328244
2017,"january","America","North America","Mexico",366,100.133599574015,20.7982747603834
2017,"january","America","North America","USA",99435,104.870802407222,37.4450351053159
2017,"january","America","South America","Argentina",533,137.710731707317,-33.5251219512195
2017,"january","America","South America","Brazil",719,153.832635897436,-17.5192102564103
2017,"january","America","South America","Colombia",182,125.168682877406,5.70347517730496
2017,"january","America","South America","Peru",80,123.582095588235,-9.93136029411765
2017,"january","America","South America","Venezuela",35,131.974711538462,9.79432692307692
2017,"january","Asia","ASEAN","Brunei",706,-45.374,4.73
2017,"january","Asia","ASEAN","Cambodia",223,-55.1844,12.2416
2017,"january","Asia","ASEAN","Indonesia",4138,-49.7179831932773,-5.32147058823529
