x,y,id_country,iso,name_country,id_province,province,id_municity,municity,nl_name_municity,varname_municity,type_municity,engtype_municity,region
121.2046813,12.21245162,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.141004,12.24996416,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1595416,12.25458026,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1246919,12.29711908,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1127476,12.29924246,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1043044,12.30420808,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1176718,12.30316304,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1838621,12.33348602,177,PHL,Philippines,57,Occidental Mindoro,1170,Magsaysay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.6612766,13.25401504,177,PHL,Philippines,57,Occidental Mindoro,1171,Mamburao,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.481125,13.42003415,177,PHL,Philippines,57,Occidental Mindoro,1172,Paluan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.0080341,12.50765925,177,PHL,Philippines,57,Occidental Mindoro,1173,Rizal (Occidental Mindoro),,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7535209,12.84143354,177,PHL,Philippines,57,Occidental Mindoro,1174,Sablayan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7496157,12.85763119,177,PHL,Philippines,57,Occidental Mindoro,1174,Sablayan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.0347063,12.86599208,177,PHL,Philippines,57,Occidental Mindoro,1174,Sablayan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.0199415,12.19634988,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.017146,12.21628998,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.07819,12.23242649,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1131094,12.3189397,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.101349,12.34003175,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.1219622,12.45581677,177,PHL,Philippines,57,Occidental Mindoro,1175,San Jose,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7701053,12.98020745,177,PHL,Philippines,57,Occidental Mindoro,1176,Santa Cruz,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8371624,13.12103953,177,PHL,Philippines,57,Occidental Mindoro,1176,Santa Cruz,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.066837,13.29039427,177,PHL,Philippines,58,Oriental Mindoro,1177,Baco,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3681513,12.83158229,177,PHL,Philippines,58,Oriental Mindoro,1178,Bansud,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.5076175,12.7338644,177,PHL,Philippines,58,Oriental Mindoro,1179,Bongabong,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3862303,12.71623574,177,PHL,Philippines,58,Oriental Mindoro,1179,Bongabong,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4300397,12.20080561,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2819084,12.21449238,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2832305,12.24381451,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.384385,12.25673897,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2772816,12.26470758,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3788053,12.27320607,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.399289,12.34510967,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4519776,12.37388051,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4216251,12.40128835,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3158089,12.37098608,177,PHL,Philippines,58,Oriental Mindoro,1180,Bulalacao,,Bulalacao (San Pedro),Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.139675,13.39186302,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.2163489,13.42776241,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.1780294,13.33178512,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.219518,13.44312429,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.1601587,13.46712415,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.1687439,13.47578935,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.1837016,13.48518575,177,PHL,Philippines,58,Oriental Mindoro,1181,Calapan City,,,Lungsod|Siyudad,City,MIMAROPA (Region IV-B)
121.3754507,12.92166054,177,PHL,Philippines,58,Oriental Mindoro,1182,Gloria,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3482134,12.54836969,177,PHL,Philippines,58,Oriental Mindoro,1183,Mansalay,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.347562,13.17077326,177,PHL,Philippines,58,Oriental Mindoro,1184,Naujan Lake,,,Waterbody,Waterbody,MIMAROPA (Region IV-B)
121.3663265,13.21963607,177,PHL,Philippines,58,Oriental Mindoro,1185,Naujan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2205495,13.22535188,177,PHL,Philippines,58,Oriental Mindoro,1185,Naujan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4031803,13.02301767,177,PHL,Philippines,58,Oriental Mindoro,1186,Pinamalayan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4449478,13.13990357,177,PHL,Philippines,58,Oriental Mindoro,1187,Pola,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8953101,13.39217641,177,PHL,Philippines,58,Oriental Mindoro,1188,Puerto Galera,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.9538775,13.52436761,177,PHL,Philippines,58,Oriental Mindoro,1188,Puerto Galera,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.4554967,12.61737051,177,PHL,Philippines,58,Oriental Mindoro,1189,Roxas,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.9718624,13.32626299,177,PHL,Philippines,58,Oriental Mindoro,1190,San Teodoro,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3377997,13.06008989,177,PHL,Philippines,58,Oriental Mindoro,1191,Socorro,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2438544,13.14368391,177,PHL,Philippines,58,Oriental Mindoro,1192,Victoria,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
118.5820268,9.374414317,177,PHL,Philippines,59,Palawan,1193,Aborlan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
118.5670673,9.418862832,177,PHL,Philippines,59,Palawan,1193,Aborlan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
118.6216644,9.446045869,177,PHL,Philippines,59,Palawan,1193,Aborlan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
118.6253621,9.48351197,177,PHL,Philippines,59,Palawan,1193,Aborlan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
118.4602211,9.507875392,177,PHL,Philippines,59,Palawan,1193,Aborlan,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.9490431,11.09507759,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.14476,11.12278258,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.9635872,11.15172097,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.0641855,11.22476917,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8521771,11.23960546,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.9343564,11.24468712,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7293122,11.355382,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8219695,11.40142403,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8196547,11.42533983,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8242215,11.42791373,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7608905,11.42911679,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8128203,11.42340344,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.7726968,11.43547537,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8017785,11.44694208,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8351485,11.4331051,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.806311,11.45517557,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8184631,11.45824822,177,PHL,Philippines,59,Palawan,1194,Agutaya,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9954702,10.49305135,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0072058,10.51587686,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0227907,10.53324784,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0103881,10.54550736,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0929624,10.54911503,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8957266,10.57392041,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.2490918,10.65178435,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.2466811,10.68101002,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.3293634,10.68491218,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.2708551,10.69308086,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.2613661,10.70497658,177,PHL,Philippines,59,Palawan,1195,Araceli,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.3120664,7.510259235,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.3015393,7.522340079,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2951252,7.560193697,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2181457,7.826347171,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2209379,7.916168994,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2111325,8.017184137,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1660179,8.022893844,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0094209,8.068232065,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0414815,8.073171812,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0210216,7.946864023,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0772308,8.086188751,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1051895,8.080501935,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
116.9870972,8.087500083,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0268124,8.099602132,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1437104,8.119550115,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2254467,8.158087175,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.245895,8.171726547,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.0191277,8.174667489,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1696704,8.16451309,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.280262,8.181124115,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1924463,8.199017371,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1011372,8.229258257,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1248829,8.282919435,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1421717,8.303339888,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1828811,8.305306493,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.3064348,8.255546908,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2165753,8.287840694,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.3137503,8.348575998,177,PHL,Philippines,59,Palawan,1196,Balabac,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.5171834,8.340674324,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2246664,8.358557252,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2338387,8.362628464,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2452147,8.372150881,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2641465,8.391903699,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2607545,8.395289618,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.2678514,8.398219112,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.1904351,8.433220483,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.4325485,8.439426057,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.4194728,8.5758333,177,PHL,Philippines,59,Palawan,1197,Bataraza,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
117.7984797,8.864759428,177,PHL,Philippines,59,Palawan,1198,Brooke's Point,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8323105,11.98102328,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8311935,11.9828008,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8497566,11.99457841,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8859479,12.00621913,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8688862,12.00967989,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9413072,12.0102395,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8813468,12.01184387,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.897062,12.01681264,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8903013,12.02136248,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9195995,12.02250471,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9474302,12.02467824,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9104817,12.02745692,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9046043,12.04722607,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8700556,12.0471768,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.897263,12.04661046,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9568962,12.04928165,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9009923,12.05404815,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8785887,12.05716472,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.790333,12.05413842,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8774783,12.06567809,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8342933,12.07357574,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8749179,12.08282447,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8484057,12.10510849,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9194357,12.12890525,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8466359,12.12239497,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8159529,12.15380657,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8705231,12.14191413,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8905241,12.14809546,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8784879,12.17486311,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8652691,12.22946456,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0502594,12.23143991,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0467314,12.2397281,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8499287,12.2421877,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8529043,12.24914499,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.960059,12.18132584,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9036326,12.3238076,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9029787,12.32469005,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9553698,12.3416242,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.9041799,12.36518785,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
119.8992378,12.38134148,177,PHL,Philippines,59,Palawan,1199,Busuanga,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.8155825,9.278210876,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.0097328,9.610867324,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2622515,9.607438069,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3340153,9.640381372,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2119124,9.597382968,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.2357896,9.652750804,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
121.3299922,9.740787025,177,PHL,Philippines,59,Palawan,1200,Cagayancillo,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.1125951,11.65698569,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.1366165,11.67872929,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.0428511,11.68011279,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.1440332,11.68725856,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.2051875,11.7054458,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.1553218,11.7247079,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.1033491,11.73009725,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
120.223198,11.76786083,177,PHL,Philippines,59,Palawan,1201,Coron,,,Bayan|Munisipyo,Municipality,MIMAROPA (Region IV-B)
